,repository,pre-0,pre-1,pre-2,pre-3,pre-4,pre-5,pre-6,pre-7,pre-8,post-0,post-1,post-2,post-3,post-4,post-5,post-6,post-7,post-8,test_used,effect_size,ci_lower,ci_upper
0,P3,135.89555555555557,1.1698412698412697,2.1988027476399568,35.58986442618437,5.613717948717949,4.361538461538461,7.257236842105263,2.8095238095238098,36.21787785807528,6.937179487179487,14.649678873039528,3.0610156824863513,6.783008658008658,3.0470614796245585,0.0,5.18510101010101,2.464765653135772,7.929283160424361,Cliff's Delta,-0.16049382716049382,-0.7037037037037037,0.38271604938271603
1,P9,1.125776397515528,1.665697828741307,0.6904761904761905,1.0,1.4307032115171652,2.0749084249084246,2.175595238095238,0.0,1.5555555555555556,5.026190476190476,2.9675,0.7892156862745098,13.0,0.0,0.0,7.1000000000000005,2.6795566502463055,8.0,Cliff's Delta,0.4074074074074074,-0.16172839506172831,1.0
2,P2,1.0,0.0,0.13059163059163056,44.80635593220339,4.513425925925926,2.603448275862069,0.0,0.0,0.0,5.7240981240981235,41.722986346986346,2.75,2.005750273822563,10.774358974358975,1.2,11.833333333333334,43.3,4.523809523809524,Cliff's Delta,0.654320987654321,0.18456790123456793,1.0
3,P8,5.1607723797941185,3.474144820696545,9.122102704765267,2.2756410256410255,9.189125551831772,5.587325679873225,19.729981193055654,2.2829509671614936,6.269104982864058,5.29927705301945,5.769536898769599,5.166666666666667,25.22893897662337,9.394314381270904,8.585714285714285,6.37837385030034,18.569232233954214,2.9931306306306307,Cliff's Delta,0.2839506172839506,-0.2839506172839506,0.7777777777777778
4,P1,9.87247713746153,6.194711538461538,11.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cliff's Delta,-0.3333333333333333,-0.6666666666666666,-0.1111111111111111
7,P7,2.4930555555555554,4.222222222222222,1.0,7.034285714285713,5.128417564208783,0.0,41.35466500983742,1.246031746031746,0.0,0.0,6.205665024630543,6.292582417582417,0.0,4.0,0.0,6.0,2.461333333333333,1.6977886977886978,Cliff's Delta,-0.08641975308641975,-0.6049382716049383,0.5061728395061729
8,P5,6.925257773724094,5.291666666666666,8.029469434832757,0.0,2.6791035353535357,7.515392015392016,0.0,0.0,0.0,10.224118260704955,3.6136363636363638,12.250303498510098,14.344444444444443,6.113095238095238,0.0,10.330128205128204,2.4995656233507897,1.1666666666666665,Cliff's Delta,0.4074074074074074,-0.16049382716049382,0.8271604938271605
9,P14,1.106060606060606,0.9431818181818182,1.7745137491616365,1.995566072894113,4.554788681439243,4.491655355976556,4.981079931972789,7.561345755693582,13.714285714285714,0.3327380952380952,1.4086947278911564,3.5714285714285716,2.9185897435897434,0.8333333333333334,0.0,0.653678536271757,4.748737373737374,0.6,Cliff's Delta,-0.6049382716049383,-0.9259259259259259,-0.13518518518518574
10,P6,5.95,12.880952380952381,5.785714285714286,8.833333333333334,3.4495726495726493,0.0,1.887878787878788,0.0,169.0,4.77008177008177,3.878868258178603,0.0,1.9242424242424243,0.0,1.125,0.0,4.752380952380952,2.61875,Cliff's Delta,-0.43209876543209874,-0.8518518518518519,0.08641975308641975
13,P4,2.812121212121212,5.674545454545454,0.6,3.7430534364336907,1.8643578643578642,3.3125,2.0,4.528070175438597,2.7699346405228757,1.205233491998198,6.037223844673078,3.036666755802531,3.093313725490196,3.6146709713729965,10.333333333333334,2.38086603988739,3.2021209768492374,1.793939393939394,Cliff's Delta,0.08641975308641975,-0.48148148148148145,0.654320987654321
14,P13,2.0972657450076806,1.5193876481073711,4.028013949905507,3.0092021069749357,3.108974358974359,3.7083333333333335,0.6587301587301587,1.1680777946215675,3.565911372732399,2.0544732652437507,2.5793650793650795,1.7089316017316016,2.43503081003081,3.0698841485025694,0.0,0.0,2.1666666666666665,11.82511544011544,Cliff's Delta,-0.20987654320987653,-0.7283950617283951,0.35802469135802467
15,P12,2.2736969687014037,0.7954761904761904,1.4330486947449592,0.0,1.1899590163934426,5.1257861635220126,8.0,40.483193277310924,5.9375,1.8365873015873018,3.3999368686868685,8.11451247165533,9.310612244897959,0.0,0.0,2.977683145330204,35.69332627118644,2.8684210526315788,Cliff's Delta,0.08641975308641975,-0.4567901234567901,0.666975308641975
16,P10,2.044598108747045,2.674202807836752,3.428868704608236,1.0636880732935048,3.732820070624948,19.76703518771396,4.379683611881754,111.2864047261448,11.220980392156864,6.925905654680521,3.0022111815202575,1.4115440115440114,0.9363492063492065,5.778066164050592,0.0,5.26832298136646,4.797968936678614,0.0,Cliff's Delta,-0.30864197530864196,-0.7530864197530864,0.25987654320987597
17,P11,1.04,3.073721634679889,3.045926640926641,2.933939393939394,5.6855158730158735,0.0,5.52593041721193,1.5207142857142857,5.933341106965174,2.108150183150183,2.078373015873016,4.133333333333333,6.2365079365079366,10.346491228070176,1.4418522891250165,0.6694155887662859,1.1210488505747125,7.25,Cliff's Delta,0.08641975308641975,-0.5308641975308642,0.6302469135802464
